packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
0,success,True,4798359,4798588,4757963,0.3212985396385193,64,1720.9350701711392,40,24,4823758,4863382,0.8961600065231323,0.9504836201667786,32512,54,False,54,8193.0,1735.0,781.0,4258.0,1300.0,59.0,12.0,48.0,17.0,8197.0,8215.0,35.0,919.0,344.0
1,success,True,9790424,9790588,9749963,0.29171639680862427,64,1795.693360729696,40,24,9815823,9855447,0.8166065216064453,0.9500027298927307,32512,54,False,54,7430.0,1699.0,281.0,4377.0,957.0,46.0,19.0,51.0,36.0,7434.0,7471.0,36.0,717.0,203.0
2,success,True,14782497,14782588,14741963,0.30492261052131653,64,1767.4115250314783,40,24,14807896,14847520,0.8733616471290588,0.9495673775672913,32512,54,False,54,7496.0,1750.0,284.0,4430.0,927.0,41.0,20.0,44.0,19.0,7500.0,7519.0,39.0,735.0,151.0
3,success,True,19774497,19774588,19733963,0.28618699312210083,64,1718.4283072321393,40,24,19799896,19839520,0.7991725206375122,0.9502339363098145,32512,54,False,54,8171.0,1689.0,833.0,4322.0,1227.0,46.0,10.0,44.0,24.0,8175.0,8200.0,36.0,918.0,271.0
4,success,True,24766628,24766588,24725963,0.31530120968818665,64,1561.5911957362514,40,24,24792027,24831651,0.9021921157836914,0.9498761892318726,32512,54,False,54,8307.0,1756.0,791.0,4404.0,1258.0,45.0,10.0,43.0,38.0,8311.0,8350.0,46.0,938.0,271.0
5,success,True,29758677,29758588,29717963,0.31691214442253113,64,1977.996433560789,40,24,29784076,29823700,0.8852660059928894,0.9500508904457092,32512,54,False,54,7506.0,1745.0,286.0,4448.0,930.0,40.0,10.0,47.0,22.0,7509.0,7531.0,38.0,741.0,150.0
6,success,True,34750607,34750588,34709963,0.27035945653915405,64,1858.8652158810874,40,24,34776006,34815630,0.77507483959198,0.9501811265945435,32512,54,False,54,8237.0,1798.0,802.0,4293.0,1242.0,47.0,10.0,45.0,26.0,8240.0,8266.0,36.0,907.0,297.0
7,success,True,39742706,39742588,39701963,0.317039430141449,64,1659.5075240422873,40,24,39768105,39807729,0.8975149989128113,0.9502597451210022,32512,54,False,54,7233.0,1612.0,299.0,4303.0,921.0,40.0,10.0,48.0,22.0,7237.0,7259.0,37.0,734.0,149.0
8,success,True,44734707,44734588,44693963,0.30354905128479004,64,1652.4716272915855,40,24,44760106,44799730,0.8571189641952515,0.9502260684967041,32512,54,False,54,7267.0,1623.0,295.0,4329.0,910.0,40.0,11.0,59.0,21.0,7271.0,7292.0,36.0,720.0,152.0
9,success,True,49726818,49726588,49685963,0.27143365144729614,64,1810.0551930699846,40,24,49752217,49791841,0.7861024737358093,0.9501979947090149,32512,54,False,54,7526.0,1688.0,321.0,4277.0,1135.0,40.0,11.0,54.0,18.0,7530.0,7548.0,37.0,944.0,152.0
10,success,True,54718814,54718588,54677963,0.3085869252681732,64,1925.896545481595,40,24,54744213,54783837,0.9041869044303894,0.9498867988586426,32512,54,False,54,7367.0,1655.0,292.0,4391.0,928.0,40.0,18.0,43.0,20.0,7370.0,7391.0,37.0,741.0,148.0
11,success,True,59710875,59710588,59669963,0.28590381145477295,64,1487.7396272054057,40,24,59736274,59775898,0.8197079300880432,0.9502972960472107,32512,54,False,54,7165.0,1574.0,290.0,4302.0,899.0,39.0,18.0,43.0,23.0,7168.0,7192.0,35.0,717.0,145.0
12,success,True,64702963,64702588,64661963,0.3187904357910156,64,2415.4024073724167,40,24,64728362,64767986,0.8967378735542297,0.9492220878601074,32512,54,False,54,7346.0,1724.0,308.0,4297.0,917.0,41.0,10.0,49.0,22.0,7350.0,7373.0,37.0,718.0,161.0
13,success,True,69694959,69694588,69653963,0.32651081681251526,64,1936.2376862478006,40,24,69720358,69759982,0.9036521911621094,0.949436366558075,32512,54,False,54,7376.0,1616.0,295.0,4447.0,918.0,41.0,10.0,49.0,16.0,7381.0,7397.0,39.0,716.0,162.0
14,success,True,74687008,74686588,74645963,0.28364357352256775,64,1707.8094080631647,40,24,74712407,74752031,0.8174945712089539,0.9496483206748962,32512,54,False,54,7622.0,1720.0,371.0,4403.0,1012.0,53.0,11.0,52.0,39.0,7627.0,7667.0,45.0,761.0,205.0
15,success,True,79679047,79678588,79637963,0.30411824584007263,64,2042.9544437384416,40,24,79704446,79744070,0.887606680393219,0.9496607780456543,32512,54,False,54,7250.0,1642.0,308.0,4269.0,927.0,40.0,19.0,45.0,22.0,7254.0,7277.0,37.0,739.0,149.0
16,success,True,84671095,84670588,84629963,0.31989043951034546,64,1946.3936235553963,40,24,84696494,84736118,0.9041464328765869,0.9497926235198975,32512,54,False,54,7384.0,1640.0,297.0,4403.0,922.0,40.0,38.0,44.0,19.0,7389.0,7408.0,37.0,725.0,159.0
17,success,True,89663161,89662588,89621963,0.3112221956253052,64,1847.4237093838676,40,24,89688560,89728184,0.8617922067642212,0.9496690034866333,32512,54,False,54,7299.0,1632.0,295.0,4354.0,914.0,39.0,18.0,47.0,22.0,7303.0,7326.0,41.0,723.0,148.0
18,success,True,94655171,94654588,94613963,0.31405457854270935,64,1804.3361197129936,40,24,94680570,94720194,0.9026118516921997,0.9495651721954346,32512,54,False,54,7445.0,1842.0,303.0,4285.0,914.0,40.0,10.0,51.0,24.0,7448.0,7472.0,37.0,725.0,151.0
19,success,True,99647171,99646588,99605963,0.2917177975177765,64,2197.7775462167083,40,24,99672570,99712194,0.8093082308769226,0.9489380121231079,32512,54,False,54,7344.0,1697.0,299.0,4342.0,910.0,39.0,10.0,47.0,38.0,7347.0,7386.0,35.0,727.0,146.0
