packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
10,success,True,54718814,54718588,54677963,0.3085869252681732,64,1925.896545481595,40,24,54744213,54783837,0.9041869044303894,0.9498867988586426,32512,54,False,54,7488.0,1469.0,307.0,4457.0,1124.0,44.0,14.0,73.0,24.0,7492.0,7517.0,39.0,928.0,155.0
11,success,True,59710875,59710588,59669963,0.28590381145477295,64,1487.7396272054057,40,24,59736274,59775898,0.8197079300880432,0.9502972960472107,32512,54,False,54,7296.0,1510.0,323.0,4399.0,956.0,41.0,22.0,45.0,31.0,7300.0,7331.0,44.0,756.0,155.0
12,success,True,64702963,64702588,64661963,0.3187904357910156,64,2415.4024073724167,40,24,64728362,64767986,0.8967378735542297,0.9492220878601074,32512,54,False,54,9010.0,1579.0,324.0,4445.0,2542.0,41.0,33.0,46.0,32.0,9015.0,9048.0,45.0,1711.0,784.0
13,success,True,69694959,69694588,69653963,0.32651081681251526,64,1936.2376862478006,40,24,69720358,69759982,0.9036521911621094,0.949436366558075,32512,54,False,54,7433.0,1499.0,324.0,4538.0,965.0,42.0,11.0,54.0,34.0,7436.0,7471.0,39.0,771.0,154.0
14,success,True,74687008,74686588,74645963,0.28364357352256775,64,1707.8094080631647,40,24,74712407,74752031,0.8174945712089539,0.9496483206748962,32512,54,False,54,7808.0,1545.0,334.0,4563.0,1240.0,46.0,14.0,66.0,36.0,7811.0,7847.0,68.0,1000.0,170.0
15,success,True,79679047,79678588,79637963,0.30411824584007263,64,2042.9544437384416,40,24,79704446,79744070,0.887606680393219,0.9496607780456543,32512,54,False,54,8395.0,1589.0,944.0,4471.0,1287.0,48.0,11.0,45.0,28.0,8399.0,8427.0,39.0,964.0,282.0
16,success,True,84671095,84670588,84629963,0.31989043951034546,64,1946.3936235553963,40,24,84696494,84736118,0.9041464328765869,0.9497926235198975,32512,54,False,54,7558.0,1562.0,351.0,4526.0,1009.0,41.0,12.0,57.0,29.0,7563.0,7592.0,44.0,806.0,157.0
17,success,True,89663161,89662588,89621963,0.3112221956253052,64,1847.4237093838676,40,24,89688560,89728184,0.8617922067642212,0.9496690034866333,32512,54,False,54,166899.0,6391.0,154607.0,4520.0,1276.0,48.0,12.0,45.0,30.0,166903.0,166934.0,44.0,928.0,302.0
18,success,True,94655171,94654588,94613963,0.31405457854270935,64,1804.3361197129936,40,24,94680570,94720194,0.9026118516921997,0.9495651721954346,32512,54,False,54,7486.0,1584.0,313.0,4508.0,971.0,41.0,11.0,58.0,41.0,7491.0,7533.0,45.0,770.0,155.0
19,success,True,99647171,99646588,99605963,0.2917177975177765,64,2197.7775462167083,40,24,99672570,99712194,0.8093082308769226,0.9489380121231079,32512,54,False,54,10888.0,5148.0,320.0,4386.0,936.0,40.0,11.0,47.0,31.0,10892.0,10923.0,42.0,740.0,153.0
20,success,True,104639226,104638588,104597963,0.31171944737434387,64,2203.7976474211637,40,24,104664625,104704249,0.885125994682312,0.9499618411064148,32512,54,False,54,7442.0,1492.0,326.0,4533.0,981.0,42.0,12.0,56.0,26.0,7446.0,7473.0,42.0,784.0,153.0
21,success,True,109631281,109630588,109589963,0.3113618493080139,64,2064.3661322826756,40,24,109656680,109696304,0.8815129995346069,0.9493685364723206,32512,54,False,54,7360.0,1462.0,322.0,4523.0,943.0,41.0,12.0,57.0,29.0,7364.0,7393.0,41.0,748.0,153.0
22,success,True,114623329,114622588,114581963,0.2750183641910553,64,2044.1654016048333,40,24,114648728,114688352,0.7822230458259583,0.9498612284660339,32512,54,False,54,7253.0,1481.0,314.0,4391.0,962.0,41.0,11.0,53.0,26.0,7257.0,7284.0,39.0,769.0,153.0
23,success,True,119615364,119614588,119573963,0.3238498866558075,64,1800.4964384271545,40,24,119640763,119680387,0.901107132434845,0.9504503011703491,32512,54,False,54,8172.0,1590.0,309.0,5185.0,978.0,42.0,11.0,57.0,28.0,8176.0,8205.0,46.0,776.0,154.0
24,success,True,124607464,124606588,124565963,0.3254376947879791,64,2111.3268016882557,40,24,124632863,124672487,0.9029685258865356,0.9505647420883179,32512,54,False,54,7530.0,1538.0,320.0,4585.0,980.0,41.0,21.0,45.0,30.0,7534.0,7564.0,40.0,786.0,153.0
25,success,True,129599466,129598588,129557963,0.2706165313720703,64,1870.7048803003167,40,24,129624865,129664489,0.7578549385070801,0.9507889151573181,32512,54,False,54,7336.0,1505.0,317.0,4430.0,967.0,51.0,21.0,45.0,26.0,7341.0,7367.0,39.0,774.0,153.0
26,success,True,134591463,134590588,134549963,0.2872660160064697,64,1814.8987569422075,40,24,134616862,134656486,0.8226826786994934,0.9512899518013,32512,54,False,54,7499.0,1463.0,310.0,4648.0,973.0,41.0,19.0,45.0,62.0,7503.0,7565.0,39.0,766.0,166.0
27,success,True,139583509,139582588,139541963,0.29075753688812256,64,2017.244178416539,40,24,139608908,139648532,0.8151060938835144,0.9514612555503845,32512,54,False,54,7438.0,1581.0,305.0,4493.0,954.0,41.0,11.0,53.0,25.0,7442.0,7467.0,40.0,738.0,175.0
28,timing_failed,False,-1,144574588,144533963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1152.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1153.0,1180.0,0.0,0.0,0.0
29,success,True,149567642,149566588,149525963,0.3199514150619507,64,1678.9972521844832,40,24,149593041,149632665,0.9048323631286621,0.9523331522941589,32512,54,False,54,7383.0,1451.0,313.0,4532.0,976.0,41.0,9.0,61.0,28.0,7389.0,7418.0,43.0,778.0,153.0
30,timing_failed,False,-1,154558588,154517963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1181.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1182.0,1246.0,0.0,0.0,0.0
31,timing_failed,False,-1,159550588,159509963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1193.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1193.0,1217.0,0.0,0.0,0.0
32,success,True,164543766,164542588,164501963,0.32524269819259644,64,2012.8090380819299,40,24,164569165,164608789,0.8772292137145996,0.953386664390564,32512,54,False,54,7308.0,1509.0,320.0,4383.0,969.0,53.0,11.0,63.0,26.0,7313.0,7339.0,41.0,774.0,153.0
33,success,True,169535818,169534588,169493963,0.318742573261261,64,2124.107497486356,40,24,169561217,169600841,0.8816326260566711,0.9536719918251038,32512,54,False,54,7378.0,1501.0,312.0,4452.0,971.0,41.0,31.0,70.0,30.0,7383.0,7414.0,39.0,777.0,153.0
34,timing_failed,False,-1,174526588,174485963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1175.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1176.0,1208.0,0.0,0.0,0.0
35,success,True,179519902,179518588,179477963,0.29897335171699524,64,2004.4479674508727,40,24,179545301,179584925,0.8464818596839905,0.954439103603363,32512,54,False,54,7140.0,1398.0,305.0,4378.0,948.0,40.0,26.0,45.0,27.0,7145.0,7172.0,40.0,757.0,150.0
36,success,True,184511930,184510588,184469963,0.26326945424079895,64,1844.6232228410875,40,24,184537329,184576953,0.7721424102783203,0.9479020237922668,32512,54,False,54,16255.0,1570.0,302.0,4355.0,9896.0,57.0,14.0,61.0,27.0,16259.0,16287.0,38.0,9668.0,187.0
37,success,True,189504022,189502588,189461963,0.3152751624584198,64,1890.0411659538493,40,24,189529421,189569045,0.8855559825897217,0.9549270868301392,32512,54,False,54,7296.0,1533.0,325.0,4379.0,957.0,40.0,18.0,44.0,22.0,7299.0,7321.0,39.0,767.0,150.0
38,success,True,194496022,194494588,194453963,0.3098526895046234,64,1981.7069092324218,40,24,194521421,194561045,0.8664206266403198,0.9551753997802734,32512,54,False,54,9071.0,1445.0,316.0,4389.0,2796.0,41.0,28.0,56.0,20.0,9075.0,9095.0,43.0,2602.0,149.0
39,success,True,199488047,199486588,199445963,0.27937051653862,64,1845.122228149841,40,24,199513446,199553070,0.7843265533447266,0.9554620385169983,32512,54,False,54,7036.0,1420.0,298.0,4294.0,921.0,40.0,11.0,52.0,26.0,7039.0,7066.0,39.0,731.0,149.0
40,success,True,204480113,204478588,204437963,0.3081550598144531,64,2101.790001943227,40,24,204505512,204545136,0.9087983965873718,0.9554299712181091,32512,54,False,54,11947.0,1443.0,305.0,9136.0,948.0,41.0,12.0,62.0,29.0,11950.0,11980.0,47.0,750.0,149.0
41,payload_failed,False,209472154,209470588,209429963,0.2716086804866791,64,2189.3322832689582,40,24,209497552,209537176,0.7642070055007935,0.8275882005691528,32512,54,False,0,16264.0,1436.0,329.0,4418.0,9502.0,41.0,11.0,527.0,26.0,16268.0,16295.0,40.0,9291.0,169.0
42,success,True,214464208,214462588,214421963,0.28695905208587646,64,1713.6099819604706,40,24,214489607,214529231,0.8615644574165344,0.9557881355285645,32512,54,False,54,7360.0,1513.0,306.0,4454.0,971.0,42.0,12.0,62.0,27.0,7363.0,7391.0,39.0,777.0,153.0
43,success,True,219456235,219454588,219413963,0.3025202751159668,64,1868.005592688485,40,24,219481634,219521258,0.870273232460022,0.9559958577156067,32512,54,False,54,9939.0,1480.0,330.0,6994.0,1012.0,44.0,13.0,66.0,30.0,9942.0,9973.0,45.0,811.0,154.0
44,success,True,224448225,224446588,224405963,0.2947719991207123,64,1744.0507857561147,40,24,224473624,224513248,0.8185542225837708,0.956290066242218,32512,54,False,54,7285.0,1476.0,312.0,4430.0,951.0,41.0,12.0,63.0,32.0,7289.0,7321.0,42.0,755.0,153.0
45,success,True,229440306,229438588,229397963,0.31198498606681824,64,1829.7782283131291,40,24,229465705,229505329,0.8904398679733276,0.9564995169639587,32512,54,False,54,7390.0,1484.0,306.0,4447.0,995.0,56.0,35.0,67.0,23.0,7395.0,7418.0,42.0,771.0,179.0
46,timing_failed,False,-1,234430588,234389963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1714.0,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1715.0,1744.0,0.0,0.0,0.0
47,timing_failed,False,-1,239422588,239381963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1242.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1243.0,1274.0,0.0,0.0,0.0
48,success,True,244416448,244414588,244373963,0.32992199063301086,64,1762.2446366804552,40,24,244441847,244481471,0.9059934020042419,0.956539511680603,32512,54,False,54,10776.0,1548.0,327.0,7794.0,995.0,41.0,10.0,61.0,24.0,10780.0,10804.0,46.0,794.0,153.0
49,timing_failed,False,-1,249406588,249365963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1193.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1194.0,1223.0,0.0,0.0,0.0
50,success,True,254400481,254398588,254357963,0.3075617253780365,64,2144.4411748384564,40,24,254425880,254465504,0.8857445120811462,0.9570493698120117,32512,54,False,54,7509.0,1525.0,336.0,4577.0,954.0,42.0,28.0,47.0,32.0,7514.0,7547.0,45.0,753.0,154.0
51,success,True,259392524,259390588,259349963,0.32288122177124023,64,2157.4935740838587,40,24,259417923,259457547,0.9102086424827576,0.9573398232460022,32512,54,False,54,11230.0,1627.0,320.0,8183.0,978.0,42.0,31.0,49.0,30.0,11233.0,11264.0,47.0,777.0,152.0
52,success,True,264384581,264382588,264341963,0.28254082798957825,64,2088.4625434025006,40,24,264409980,264449604,0.8183398842811584,0.9575890898704529,32512,54,False,54,7543.0,1582.0,318.0,4563.0,965.0,41.0,28.0,46.0,28.0,7548.0,7576.0,40.0,771.0,153.0
53,success,True,269376655,269374588,269333963,0.3178275227546692,64,2034.7387082716816,40,24,269402054,269441678,0.9039186239242554,0.9572744965553284,32512,54,False,54,7588.0,1627.0,300.0,4546.0,996.0,41.0,11.0,67.0,23.0,7593.0,7616.0,73.0,769.0,153.0
54,success,True,274368724,274366588,274325963,0.3222634792327881,64,2142.6307501444458,40,24,274394123,274433747,0.9038310050964355,0.9570063948631287,32512,54,False,54,7579.0,1585.0,327.0,4541.0,999.0,53.0,13.0,61.0,31.0,7584.0,7616.0,46.0,796.0,156.0
55,success,True,279360744,279358588,279317963,0.3115842342376709,64,1837.5379014450223,40,24,279386143,279425767,0.8729575872421265,0.9575421214103699,32512,54,False,54,7360.0,1497.0,319.0,4454.0,974.0,41.0,11.0,64.0,28.0,7366.0,7395.0,40.0,781.0,152.0
56,timing_failed,False,-1,284350588,284309963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1203.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1204.0,1232.0,0.0,0.0,0.0
57,success,True,289344776,289342588,289301963,0.31664884090423584,64,1622.2781702639127,40,24,289370175,289409799,0.9041367769241333,0.957480788230896,32512,54,False,54,7434.0,1564.0,372.0,4411.0,977.0,41.0,10.0,59.0,29.0,7441.0,7470.0,42.0,779.0,155.0
58,success,True,294336832,294334588,294293963,0.2784252464771271,64,2043.743789912428,40,24,294362231,294401855,0.794678270816803,0.9581580758094788,32512,54,False,54,7487.0,1648.0,326.0,4412.0,971.0,42.0,30.0,58.0,36.0,7491.0,7528.0,43.0,771.0,155.0
59,success,True,299328915,299326588,299285963,0.31972602009773254,64,1808.2008209773826,40,24,299354314,299393938,0.9077209234237671,0.9582343697547913,32512,54,False,54,7584.0,1610.0,356.0,4534.0,960.0,41.0,31.0,52.0,30.0,7589.0,7619.0,43.0,763.0,152.0
60,success,True,304320944,304318588,304277963,0.2801245450973511,64,2130.854299723136,40,24,304346343,304385967,0.7905623316764832,0.9580571055412292,32512,54,False,54,7465.0,1507.0,336.0,4501.0,984.0,41.0,12.0,84.0,27.0,7468.0,7496.0,39.0,778.0,165.0
61,success,True,309313010,309310588,309269963,0.31667590141296387,64,1812.857287249803,40,24,309338409,309378033,0.8877381682395935,0.9586387276649475,32512,54,False,54,7583.0,1517.0,358.0,4606.0,970.0,55.0,12.0,65.0,28.0,7587.0,7615.0,40.0,777.0,152.0
62,success,True,314305075,314302588,314261963,0.3149441182613373,64,2315.5642157325333,40,24,314330474,314370098,0.9095515608787537,0.9578761458396912,32512,54,False,54,15281.0,1717.0,330.0,12137.0,978.0,42.0,13.0,64.0,26.0,15285.0,15311.0,48.0,773.0,154.0
63,success,True,319297043,319294588,319253963,0.267245352268219,64,1751.2009785364633,40,24,319322442,319362066,0.7794880270957947,0.9584038257598877,32512,54,False,54,10905.0,1613.0,338.0,4501.0,4327.0,42.0,12.0,72.0,19.0,10911.0,10930.0,39.0,4132.0,153.0
64,success,True,324289118,324286588,324245963,0.3268856406211853,64,1583.9375100341686,40,24,324314517,324354141,0.9044986963272095,0.9588810205459595,32512,54,False,54,10239.0,1463.0,3215.0,4486.0,962.0,41.0,11.0,61.0,37.0,10244.0,10282.0,43.0,766.0,151.0
65,success,True,329281149,329278588,329237963,0.3185620605945587,64,2307.985221656037,40,24,329306548,329346172,0.9034784436225891,0.9579645991325378,32512,54,False,54,7481.0,1641.0,324.0,4443.0,958.0,41.0,12.0,62.0,25.0,7486.0,7511.0,41.0,763.0,152.0
66,timing_failed,False,-1,334270588,334229963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1175.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1176.0,1209.0,0.0,0.0,0.0
67,success,True,339265276,339262588,339221963,0.3345702290534973,64,2312.248403528545,40,24,339290675,339330299,0.9100100994110107,0.9584961533546448,32512,54,False,54,7413.0,1548.0,313.0,4464.0,966.0,42.0,11.0,69.0,28.0,7417.0,7446.0,39.0,771.0,154.0
68,success,True,344257276,344254588,344213963,0.3214399814605713,64,1795.6678752228988,40,24,344282675,344322299,0.9106209874153137,0.9589555859565735,32512,54,False,54,7568.0,1597.0,365.0,4519.0,969.0,41.0,30.0,47.0,26.0,7573.0,7600.0,39.0,774.0,154.0
69,timing_failed,False,-1,349246588,349205963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1176.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1177.0,1210.0,0.0,0.0,0.0
70,success,True,354241358,354238588,354197963,0.3180282413959503,64,1784.8493263528133,40,24,354266757,354306381,0.9065459966659546,0.9592729806900024,32512,54,False,54,7394.0,1525.0,314.0,4461.0,988.0,41.0,11.0,54.0,32.0,7398.0,7431.0,45.0,788.0,153.0
71,success,True,359233387,359230588,359189963,0.284359335899353,64,1964.1330970306242,40,24,359258786,359298410,0.7850291132926941,0.9587876796722412,32512,54,False,54,7394.0,1501.0,332.0,4484.0,960.0,41.0,30.0,46.0,29.0,7399.0,7429.0,47.0,757.0,154.0
72,success,True,364225425,364222588,364181963,0.28420090675354004,64,1962.4782542603593,40,24,364250824,364290448,0.7965412735939026,0.9590979814529419,32512,54,False,54,7507.0,1581.0,339.0,4497.0,948.0,41.0,51.0,50.0,33.0,7510.0,7543.0,39.0,745.0,162.0
73,success,True,369217482,369214588,369173963,0.3254823684692383,64,1679.279425003106,40,24,369242881,369282505,0.8906919956207275,0.958968997001648,32512,54,False,54,7349.0,1478.0,319.0,4463.0,971.0,42.0,12.0,64.0,30.0,7352.0,7383.0,40.0,776.0,153.0
74,success,True,374209530,374206588,374165963,0.27820295095443726,64,2112.49846006022,40,24,374234929,374274553,0.7826439142227173,0.9588718414306641,32512,54,False,54,7421.0,1520.0,320.0,4472.0,987.0,42.0,12.0,68.0,29.0,7425.0,7454.0,53.0,780.0,152.0
75,success,True,379201547,379198588,379157963,0.3330206274986267,64,1702.8066604830383,40,24,379226946,379266570,0.9051700234413147,0.9590632915496826,32512,54,False,54,7611.0,1644.0,321.0,4454.0,1071.0,45.0,30.0,46.0,38.0,7615.0,7653.0,40.0,790.0,237.0
76,success,True,384193574,384190588,384149963,0.31103190779685974,64,1654.41874759026,40,24,384218973,384258597,0.8654155731201172,0.9589285254478455,32512,54,False,54,7443.0,1569.0,321.0,4456.0,977.0,41.0,30.0,49.0,29.0,7447.0,7476.0,40.0,783.0,152.0
77,success,True,389185659,389182588,389141963,0.2800990641117096,64,1987.6626785297879,40,24,389211058,389250682,0.7724326848983765,0.9588416814804077,32512,54,False,54,7903.0,1423.0,297.0,4655.0,1415.0,41.0,28.0,44.0,25.0,7908.0,7934.0,40.0,1220.0,153.0
78,success,True,394177715,394174588,394133963,0.3360375165939331,64,1721.4201714473054,40,24,394203114,394242738,0.9111785888671875,0.9589203000068665,32512,54,False,54,7433.0,1541.0,327.0,4520.0,927.0,41.0,29.0,48.0,31.0,7437.0,7468.0,40.0,735.0,151.0
79,success,True,399169742,399166588,399125963,0.3061853349208832,64,2029.969263068214,40,24,399195141,399234765,0.8840422630310059,0.9586674571037292,32512,54,False,54,7378.0,1549.0,321.0,4415.0,978.0,41.0,11.0,63.0,30.0,7383.0,7413.0,41.0,783.0,152.0
80,success,True,404161800,404158588,404117963,0.3121165931224823,64,1787.373985690405,40,24,404187199,404226823,0.8632957339286804,0.9587255716323853,32512,54,False,54,7409.0,1532.0,350.0,4453.0,956.0,41.0,12.0,65.0,26.0,7412.0,7439.0,41.0,750.0,163.0
81,success,True,409153805,409150588,409109963,0.3182010352611542,64,1790.2979179223423,40,24,409179204,409218828,0.9062591195106506,0.9588934779167175,32512,54,False,54,7258.0,1543.0,320.0,4365.0,917.0,40.0,11.0,62.0,24.0,7261.0,7286.0,39.0,728.0,149.0
82,success,True,414145852,414142588,414101963,0.281708687543869,64,2059.2485028068945,40,24,414171251,414210875,0.7895706295967102,0.958704948425293,32512,54,False,54,7303.0,1549.0,300.0,4400.0,941.0,40.0,11.0,62.0,28.0,7308.0,7336.0,41.0,750.0,148.0
83,success,True,419137880,419134588,419093963,0.28879424929618835,64,1849.7271643375027,40,24,419163279,419202903,0.8372398614883423,0.9587820768356323,32512,54,False,54,8561.0,1564.0,288.0,5634.0,955.0,43.0,12.0,65.0,18.0,8564.0,8583.0,41.0,763.0,149.0
84,success,True,424129921,424126588,424085963,0.314382404088974,64,2027.3563257334142,40,24,424155320,424194944,0.9103413224220276,0.9584702849388123,32512,54,False,54,8809.0,1442.0,306.0,5945.0,912.0,115.0,15.0,74.0,26.0,8813.0,8839.0,39.0,723.0,148.0
85,success,True,429122026,429118588,429077963,0.2972325384616852,64,1728.7058359862517,40,24,429147425,429187049,0.8194580078125,0.9585006237030029,32512,54,False,54,7327.0,1441.0,304.0,4498.0,958.0,40.0,11.0,75.0,24.0,7333.0,7357.0,37.0,770.0,149.0
86,success,True,434114060,434110588,434069963,0.32432642579078674,64,1876.9012947262438,40,24,434139459,434179083,0.9023599028587341,0.9584571123123169,32512,54,False,54,7348.0,1555.0,324.0,4385.0,969.0,41.0,11.0,63.0,42.0,7352.0,7395.0,41.0,778.0,148.0
87,success,True,439106075,439102588,439061963,0.3153543174266815,64,2143.952650815943,40,24,439131474,439171098,0.8673901557922363,0.9586235284805298,32512,54,False,54,7290.0,1451.0,341.0,4454.0,917.0,40.0,12.0,75.0,27.0,7293.0,7320.0,38.0,728.0,149.0
88,success,True,444098113,444094588,444053963,0.28450480103492737,64,1771.847421798259,40,24,444123512,444163136,0.8187384605407715,0.9585281610488892,32512,54,False,54,7137.0,1422.0,319.0,4370.0,914.0,40.0,11.0,61.0,22.0,7142.0,7164.0,39.0,724.0,149.0
89,success,True,449090167,449086588,449045963,0.30919405817985535,64,1658.93629052014,40,24,449115566,449155190,0.8714823722839355,0.9587830305099487,32512,54,False,54,7127.0,1451.0,306.0,4328.0,938.0,40.0,11.0,53.0,27.0,7130.0,7158.0,38.0,748.0,149.0
90,success,True,454082181,454078588,454037963,0.32529905438423157,64,2054.2497743056974,40,24,454107580,454147204,0.8886979818344116,0.9577406048774719,32512,54,False,54,7230.0,1489.0,306.0,4386.0,931.0,41.0,12.0,65.0,27.0,7233.0,7261.0,38.0,742.0,149.0
91,success,True,459074241,459070588,459029963,0.26959916949272156,64,1753.4199553178323,40,24,459099640,459139264,0.7852988839149475,0.9579328894615173,32512,54,False,54,7213.0,1483.0,316.0,4368.0,933.0,40.0,12.0,61.0,23.0,7217.0,7241.0,42.0,742.0,148.0
92,success,True,464066336,464062588,464021963,0.3317919075489044,64,2130.144606418272,40,24,464091735,464131359,0.9074349403381348,0.9584376215934753,32512,54,False,54,7226.0,1460.0,322.0,4354.0,977.0,40.0,11.0,62.0,29.0,7230.0,7260.0,50.0,758.0,168.0
93,timing_failed,False,-1,469054588,469013963,0.0,0,0.0,0,0,-1,-1,0.0,0.0,-1,0,False,0,1143.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1144.0,1167.0,0.0,0.0,0.0
94,success,True,474050371,474046588,474005963,0.2983560860157013,64,1675.9226552752702,40,24,474075770,474115394,0.8811442852020264,0.9583688378334045,32512,54,False,54,7198.0,1538.0,299.0,4334.0,917.0,40.0,9.0,61.0,27.0,7202.0,7230.0,39.0,729.0,148.0
95,success,True,479042395,479038588,478997963,0.3048412799835205,64,1613.1186832684623,40,24,479067794,479107418,0.8769616484642029,0.9580191969871521,32512,54,False,54,7213.0,1553.0,301.0,4342.0,901.0,40.0,29.0,47.0,26.0,7216.0,7243.0,38.0,714.0,147.0
96,success,True,484034435,484030588,483989963,0.3019048273563385,64,1759.4776138451907,40,24,484059834,484099458,0.8306480646133423,0.9581519365310669,32512,54,False,54,7183.0,1476.0,322.0,4335.0,934.0,41.0,12.0,63.0,30.0,7187.0,7218.0,39.0,745.0,148.0
97,success,True,489026507,489022588,488981963,0.3203805088996887,64,1638.6916714511149,40,24,489051906,489091530,0.8991940021514893,0.9576379656791687,32512,54,False,54,7244.0,1506.0,335.0,4374.0,915.0,40.0,29.0,45.0,28.0,7248.0,7277.0,40.0,726.0,148.0
