packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
10,success,True,54718814,54718588,54677963,0.3085869252681732,64,1925.896545481595,40,24,54744213,54783837,0.9041869044303894,0.9498867988586426,32512,54,False,54,13277.0,6972.0,322.0,4677.0,1174.0,59.0,13.0,60.0,87.0,13279.0,13367.0,59.0,953.0,159.0
11,success,True,59710875,59710588,59669963,0.28590381145477295,64,1487.7396272054057,40,24,59736274,59775898,0.8197079300880432,0.9502972960472107,32512,54,False,54,12785.0,6787.0,307.0,4520.0,1058.0,45.0,12.0,56.0,32.0,12788.0,12821.0,40.0,840.0,175.0
12,success,True,64702963,64702588,64661963,0.3187904357910156,64,2415.4024073724167,40,24,64728362,64767986,0.8967378735542297,0.9492220878601074,32512,54,False,54,12892.0,6720.0,305.0,4695.0,1044.0,47.0,12.0,69.0,29.0,12895.0,12924.0,44.0,835.0,162.0
13,success,True,69694959,69694588,69653963,0.32651081681251526,64,1936.2376862478006,40,24,69720358,69759982,0.9036521911621094,0.949436366558075,32512,54,False,54,13110.0,6924.0,337.0,4712.0,1000.0,42.0,11.0,84.0,29.0,13115.0,13144.0,40.0,798.0,160.0
14,success,True,74687008,74686588,74645963,0.28364357352256775,64,1707.8094080631647,40,24,74712407,74752031,0.8174945712089539,0.9496483206748962,32512,54,False,54,13156.0,7056.0,346.0,4501.0,1112.0,51.0,14.0,76.0,1169.0,13159.0,14329.0,42.0,795.0,272.0
15,success,True,79679047,79678588,79637963,0.30411824584007263,64,2042.9544437384416,40,24,79704446,79744070,0.887606680393219,0.9496607780456543,32512,54,False,54,12955.0,6980.0,306.0,4536.0,1008.0,41.0,30.0,54.0,25.0,12959.0,12984.0,40.0,808.0,158.0
16,success,True,84671095,84670588,84629963,0.31989043951034546,64,1946.3936235553963,40,24,84696494,84736118,0.9041464328765869,0.9497926235198975,32512,54,False,54,12927.0,6995.0,376.0,4461.0,975.0,41.0,28.0,51.0,28.0,12932.0,12960.0,42.0,775.0,156.0
17,success,True,89663161,89662588,89621963,0.3112221956253052,64,1847.4237093838676,40,24,89688560,89728184,0.8617922067642212,0.9496690034866333,32512,54,False,54,12812.0,6934.0,346.0,4466.0,950.0,41.0,29.0,46.0,27.0,12815.0,12842.0,41.0,751.0,155.0
18,success,True,94655171,94654588,94613963,0.31405457854270935,64,1804.3361197129936,40,24,94680570,94720194,0.9026118516921997,0.9495651721954346,32512,54,False,54,13187.0,6940.0,473.0,4578.0,1079.0,42.0,11.0,64.0,25.0,13209.0,13235.0,92.0,807.0,178.0
19,success,True,99647171,99646588,99605963,0.2917177975177765,64,2197.7775462167083,40,24,99672570,99712194,0.8093082308769226,0.9489380121231079,32512,54,False,54,12911.0,6933.0,450.0,4417.0,1000.0,40.0,10.0,61.0,27.0,12915.0,12943.0,39.0,767.0,192.0
20,success,True,104639226,104638588,104597963,0.31171944737434387,64,2203.7976474211637,40,24,104664625,104704249,0.885125994682312,0.9499618411064148,32512,54,False,54,13656.0,7567.0,294.0,4726.0,966.0,41.0,10.0,52.0,24.0,13660.0,13684.0,39.0,773.0,153.0
21,success,True,109631281,109630588,109589963,0.3113618493080139,64,2064.3661322826756,40,24,109656680,109696304,0.8815129995346069,0.9493685364723206,32512,54,False,54,12580.0,6706.0,372.0,4426.0,968.0,41.0,11.0,56.0,27.0,12583.0,12610.0,40.0,738.0,188.0
22,success,True,114623329,114622588,114581963,0.2750183641910553,64,2044.1654016048333,40,24,114648728,114688352,0.7822230458259583,0.9498612284660339,32512,54,False,54,12788.0,6714.0,376.0,4567.0,935.0,122.0,25.0,49.0,28.0,12792.0,12821.0,38.0,744.0,152.0
23,success,True,119615364,119614588,119573963,0.3238498866558075,64,1800.4964384271545,40,24,119640763,119680387,0.901107132434845,0.9504503011703491,32512,54,False,54,12686.0,6833.0,346.0,4422.0,981.0,40.0,11.0,53.0,25.0,12690.0,12716.0,37.0,773.0,169.0
24,success,True,124607464,124606588,124565963,0.3254376947879791,64,2111.3268016882557,40,24,124632863,124672487,0.9029685258865356,0.9505647420883179,32512,54,False,54,12948.0,6870.0,320.0,4568.0,1083.0,42.0,20.0,45.0,28.0,12953.0,12981.0,40.0,854.0,187.0
25,success,True,129599466,129598588,129557963,0.2706165313720703,64,1870.7048803003167,40,24,129624865,129664489,0.7578549385070801,0.9507889151573181,32512,54,False,54,12762.0,6870.0,300.0,4463.0,975.0,41.0,46.0,67.0,24.0,12765.0,12789.0,43.0,774.0,156.0
26,success,True,134591463,134590588,134549963,0.2872660160064697,64,1814.8987569422075,40,24,134616862,134656486,0.8226826786994934,0.9512899518013,32512,54,False,54,12917.0,6870.0,370.0,4593.0,976.0,41.0,20.0,47.0,21.0,12921.0,12942.0,40.0,780.0,154.0
27,success,True,139583509,139582588,139541963,0.29075753688812256,64,2017.244178416539,40,24,139608908,139648532,0.8151060938835144,0.9514612555503845,32512,54,False,54,13238.0,6931.0,315.0,4761.0,1124.0,41.0,12.0,54.0,22.0,13242.0,13265.0,40.0,849.0,233.0
28,success,True,144575581,144574588,144533963,0.3160945475101471,64,1793.4358244894229,40,24,144600980,144640604,0.8654954433441162,0.9521421194076538,32512,54,False,54,13120.0,7108.0,378.0,4546.0,963.0,43.0,16.0,66.0,31.0,13123.0,13155.0,38.0,773.0,150.0
29,success,True,149567642,149566588,149525963,0.3199514150619507,64,1678.9972521844832,40,24,149593041,149632665,0.9048323631286621,0.9523331522941589,32512,54,False,54,12908.0,6979.0,308.0,4530.0,981.0,41.0,14.0,55.0,30.0,12912.0,12942.0,38.0,773.0,168.0
30,success,True,154559663,154558588,154517963,0.278117835521698,64,1848.2160148255464,40,24,154585062,154624686,0.7677238583564758,0.9526073932647705,32512,54,False,54,13182.0,6906.0,317.0,4843.0,1008.0,42.0,12.0,54.0,29.0,13185.0,13215.0,47.0,805.0,154.0
31,success,True,159551709,159550588,159509963,0.30850428342819214,64,1968.6086920584175,40,24,159577108,159616732,0.8918521404266357,0.953200101852417,32512,54,False,54,13185.0,7244.0,344.0,4520.0,945.0,41.0,11.0,80.0,23.0,13189.0,13212.0,38.0,747.0,157.0
32,success,True,164543766,164542588,164501963,0.32524269819259644,64,2012.8090380819299,40,24,164569165,164608789,0.8772292137145996,0.953386664390564,32512,54,False,54,12973.0,6806.0,329.0,4664.0,1056.0,41.0,30.0,47.0,27.0,12977.0,13005.0,42.0,859.0,153.0
33,success,True,169535818,169534588,169493963,0.318742573261261,64,2124.107497486356,40,24,169561217,169600841,0.8816326260566711,0.9536719918251038,32512,54,False,54,13317.0,7047.0,523.0,4512.0,1125.0,41.0,21.0,48.0,25.0,13321.0,13347.0,46.0,888.0,189.0
34,success,True,174527829,174526588,174485963,0.3049256503582001,64,1683.4732197441992,40,24,174553228,174592852,0.879403829574585,0.954327404499054,32512,54,False,54,13171.0,7093.0,366.0,4525.0,1062.0,43.0,14.0,68.0,36.0,13174.0,13211.0,41.0,850.0,169.0
35,success,True,179519902,179518588,179477963,0.29897335171699524,64,2004.4479674508727,40,24,179545301,179584925,0.8464818596839905,0.954439103603363,32512,54,False,54,13180.0,6905.0,357.0,4642.0,1156.0,41.0,11.0,68.0,25.0,13185.0,13210.0,47.0,929.0,177.0
36,success,True,184511930,184510588,184469963,0.26326945424079895,64,1844.6232228410875,40,24,184537329,184576953,0.7721424102783203,0.9479020237922668,32512,54,False,54,22070.0,7142.0,365.0,4576.0,9863.0,49.0,27.0,48.0,25.0,22075.0,22100.0,39.0,9641.0,180.0
37,success,True,189504022,189502588,189461963,0.3152751624584198,64,1890.0411659538493,40,24,189529421,189569045,0.8855559825897217,0.9549270868301392,32512,54,False,54,13036.0,6931.0,363.0,4615.0,1013.0,42.0,12.0,60.0,27.0,13040.0,13067.0,60.0,793.0,158.0
38,success,True,194496022,194494588,194453963,0.3098526895046234,64,1981.7069092324218,40,24,194521421,194561045,0.8664206266403198,0.9551753997802734,32512,54,False,54,13887.0,6851.0,313.0,5564.0,1041.0,43.0,11.0,64.0,25.0,13892.0,13917.0,45.0,788.0,206.0
39,success,True,199488047,199486588,199445963,0.27937051653862,64,1845.122228149841,40,24,199513446,199553070,0.7843265533447266,0.9554620385169983,32512,54,False,54,12966.0,7042.0,307.0,4527.0,969.0,43.0,30.0,48.0,25.0,12970.0,12995.0,38.0,772.0,156.0
40,success,True,204480113,204478588,204437963,0.3081550598144531,64,2101.790001943227,40,24,204505512,204545136,0.9087983965873718,0.9554299712181091,32512,54,False,54,12762.0,6859.0,339.0,4456.0,977.0,44.0,29.0,58.0,27.0,12767.0,12794.0,43.0,771.0,161.0
41,payload_failed,False,209472154,209470588,209429963,0.2716086804866791,64,2189.3322832689582,40,24,209497552,209537176,0.7642070055007935,0.8275882005691528,32512,54,False,0,22842.0,7168.0,422.0,4765.0,9979.0,56.0,33.0,419.0,28.0,22845.0,22874.0,44.0,9737.0,195.0
42,success,True,214464208,214462588,214421963,0.28695905208587646,64,1713.6099819604706,40,24,214489607,214529231,0.8615644574165344,0.9557881355285645,32512,54,False,54,12846.0,6938.0,359.0,4472.0,966.0,42.0,25.0,44.0,25.0,12851.0,12876.0,39.0,772.0,153.0
43,success,True,219456235,219454588,219413963,0.3025202751159668,64,1868.005592688485,40,24,219481634,219521258,0.870273232460022,0.9559958577156067,32512,54,False,54,12966.0,7009.0,368.0,4493.0,963.0,41.0,11.0,81.0,23.0,12971.0,12995.0,40.0,769.0,151.0
44,success,True,224448225,224446588,224405963,0.2947719991207123,64,1744.0507857561147,40,24,224473624,224513248,0.8185542225837708,0.956290066242218,32512,54,False,54,12819.0,6682.0,344.0,4598.0,1051.0,43.0,36.0,65.0,23.0,12822.0,12845.0,40.0,852.0,155.0
45,success,True,229440306,229438588,229397963,0.31198498606681824,64,1829.7782283131291,40,24,229465705,229505329,0.8904398679733276,0.9564995169639587,32512,54,False,54,13344.0,6886.0,328.0,5011.0,993.0,46.0,15.0,65.0,24.0,13348.0,13373.0,46.0,793.0,152.0
46,success,True,234432327,234430588,234389963,0.29200008511543274,64,1318.8357875218885,40,24,234457726,234497350,0.8341063857078552,0.9560021162033081,32512,54,False,54,12907.0,6935.0,321.0,4522.0,1003.0,41.0,11.0,74.0,21.0,12929.0,12951.0,44.0,804.0,153.0
47,success,True,239424421,239422588,239381963,0.3001311123371124,64,2097.4509249989896,40,24,239449820,239489444,0.8564202785491943,0.9565186500549316,32512,54,False,54,12993.0,6984.0,389.0,4500.0,983.0,42.0,11.0,84.0,25.0,12996.0,13021.0,43.0,779.0,159.0
48,success,True,244416448,244414588,244373963,0.32992199063301086,64,1762.2446366804552,40,24,244441847,244481471,0.9059934020042419,0.956539511680603,32512,54,False,54,13035.0,7068.0,328.0,4494.0,987.0,42.0,37.0,79.0,31.0,13038.0,13069.0,40.0,791.0,153.0
49,success,True,249408471,249406588,249365963,0.2990419864654541,64,2111.3504688337275,40,24,249433870,249473494,0.7923739552497864,0.9569339156150818,32512,54,False,54,13099.0,7119.0,356.0,4524.0,979.0,42.0,12.0,67.0,30.0,13101.0,13132.0,47.0,760.0,170.0
50,success,True,254400481,254398588,254357963,0.3075617253780365,64,2144.4411748384564,40,24,254425880,254465504,0.8857445120811462,0.9570493698120117,32512,54,False,54,14119.0,6941.0,408.0,5563.0,1097.0,44.0,22.0,44.0,20.0,14124.0,14145.0,45.0,862.0,187.0
51,success,True,259392524,259390588,259349963,0.32288122177124023,64,2157.4935740838587,40,24,259417923,259457547,0.9102086424827576,0.9573398232460022,32512,54,False,54,12863.0,6926.0,339.0,4507.0,986.0,42.0,11.0,52.0,23.0,12867.0,12891.0,44.0,787.0,153.0
52,success,True,264384581,264382588,264341963,0.28254082798957825,64,2088.4625434025006,40,24,264409980,264449604,0.8183398842811584,0.9575890898704529,32512,54,False,54,13011.0,6810.0,320.0,4803.0,969.0,42.0,14.0,53.0,24.0,13016.0,13040.0,45.0,767.0,155.0
53,success,True,269376655,269374588,269333963,0.3178275227546692,64,2034.7387082716816,40,24,269402054,269441678,0.9039186239242554,0.9572744965553284,32512,54,False,54,13840.0,7758.0,330.0,4669.0,965.0,43.0,11.0,64.0,20.0,13844.0,13865.0,45.0,766.0,152.0
54,success,True,274368724,274366588,274325963,0.3222634792327881,64,2142.6307501444458,40,24,274394123,274433747,0.9038310050964355,0.9570063948631287,32512,54,False,54,13262.0,6962.0,299.0,4881.0,995.0,43.0,13.0,69.0,37.0,13265.0,13303.0,47.0,785.0,160.0
55,success,True,279360744,279358588,279317963,0.3115842342376709,64,1837.5379014450223,40,24,279386143,279425767,0.8729575872421265,0.9575421214103699,32512,54,False,54,12958.0,7072.0,297.0,4481.0,989.0,42.0,12.0,65.0,25.0,12962.0,12988.0,44.0,787.0,155.0
56,success,True,284352695,284350588,284309963,0.32274913787841797,64,1967.817266351762,40,24,284378094,284417718,0.9100635051727295,0.9577267169952393,32512,54,False,54,13051.0,6836.0,308.0,4646.0,1134.0,45.0,31.0,51.0,24.0,13057.0,13081.0,50.0,904.0,176.0
57,success,True,289344776,289342588,289301963,0.31664884090423584,64,1622.2781702639127,40,24,289370175,289409799,0.9041367769241333,0.957480788230896,32512,54,False,54,12935.0,6932.0,307.0,4541.0,1005.0,42.0,32.0,76.0,31.0,12938.0,12969.0,51.0,783.0,168.0
58,success,True,294336832,294334588,294293963,0.2784252464771271,64,2043.743789912428,40,24,294362231,294401855,0.794678270816803,0.9581580758094788,32512,54,False,54,13108.0,6902.0,335.0,4587.0,1157.0,43.0,31.0,53.0,30.0,13113.0,13143.0,54.0,935.0,165.0
59,success,True,299328915,299326588,299285963,0.31972602009773254,64,1808.2008209773826,40,24,299354314,299393938,0.9077209234237671,0.9582343697547913,32512,54,False,54,13766.0,7215.0,474.0,4924.0,1034.0,42.0,30.0,47.0,26.0,13770.0,13797.0,50.0,803.0,180.0
60,success,True,304320944,304318588,304277963,0.2801245450973511,64,2130.854299723136,40,24,304346343,304385967,0.7905623316764832,0.9580571055412292,32512,54,False,54,12876.0,6836.0,325.0,4489.0,1051.0,42.0,32.0,101.0,30.0,12881.0,12911.0,44.0,849.0,155.0
61,success,True,309313010,309310588,309269963,0.31667590141296387,64,1812.857287249803,40,24,309338409,309378033,0.8877381682395935,0.9586387276649475,32512,54,False,54,13065.0,7078.0,322.0,4551.0,991.0,43.0,12.0,68.0,50.0,13068.0,13119.0,45.0,791.0,153.0
62,success,True,314305075,314302588,314261963,0.3149441182613373,64,2315.5642157325333,40,24,314330474,314370098,0.9095515608787537,0.9578761458396912,32512,54,False,54,12910.0,6905.0,296.0,4618.0,968.0,43.0,11.0,69.0,34.0,12915.0,12949.0,45.0,763.0,158.0
63,success,True,319297043,319294588,319253963,0.267245352268219,64,1751.2009785364633,40,24,319322442,319362066,0.7794880270957947,0.9584038257598877,32512,54,False,54,13273.0,6887.0,426.0,4872.0,965.0,42.0,13.0,68.0,29.0,13276.0,13306.0,48.0,749.0,165.0
64,success,True,324289118,324286588,324245963,0.3268856406211853,64,1583.9375100341686,40,24,324314517,324354141,0.9044986963272095,0.9588810205459595,32512,54,False,54,12854.0,6959.0,312.0,4466.0,998.0,42.0,12.0,65.0,36.0,12858.0,12894.0,42.0,775.0,179.0
65,success,True,329281149,329278588,329237963,0.3185620605945587,64,2307.985221656037,40,24,329306548,329346172,0.9034784436225891,0.9579645991325378,32512,54,False,54,12851.0,6914.0,309.0,4512.0,968.0,43.0,11.0,94.0,24.0,12855.0,12880.0,42.0,764.0,159.0
66,success,True,334273181,334270588,334229963,0.2824769616127014,64,1702.2849660207592,40,24,334298580,334338204,0.825774073600769,0.9586568474769592,32512,54,False,54,12884.0,6968.0,328.0,4514.0,957.0,41.0,12.0,64.0,29.0,12887.0,12917.0,43.0,756.0,155.0
67,success,True,339265276,339262588,339221963,0.3345702290534973,64,2312.248403528545,40,24,339290675,339330299,0.9100100994110107,0.9584961533546448,32512,54,False,54,13058.0,6929.0,304.0,4587.0,1119.0,43.0,12.0,64.0,290.0,13062.0,13353.0,45.0,899.0,173.0
68,success,True,344257276,344254588,344213963,0.3214399814605713,64,1795.6678752228988,40,24,344282675,344322299,0.9106209874153137,0.9589555859565735,32512,54,False,54,13037.0,6935.0,328.0,4648.0,992.0,45.0,13.0,76.0,25.0,13041.0,13066.0,41.0,769.0,179.0
69,success,True,349249295,349246588,349205963,0.2791426479816437,64,1567.9695010599264,40,24,349274694,349314318,0.7644748687744141,0.9586837887763977,32512,54,False,54,12947.0,6834.0,365.0,4501.0,1079.0,71.0,48.0,49.0,28.0,12952.0,12980.0,42.0,775.0,259.0
70,success,True,354241358,354238588,354197963,0.3180282413959503,64,1784.8493263528133,40,24,354266757,354306381,0.9065459966659546,0.9592729806900024,32512,54,False,54,12933.0,6753.0,305.0,4785.0,972.0,42.0,29.0,47.0,31.0,12936.0,12968.0,46.0,770.0,153.0
71,success,True,359233387,359230588,359189963,0.284359335899353,64,1964.1330970306242,40,24,359258786,359298410,0.7850291132926941,0.9587876796722412,32512,54,False,54,12864.0,6910.0,305.0,4549.0,984.0,42.0,23.0,51.0,34.0,12868.0,12903.0,44.0,784.0,153.0
72,success,True,364225425,364222588,364181963,0.28420090675354004,64,1962.4782542603593,40,24,364250824,364290448,0.7965412735939026,0.9590979814529419,32512,54,False,54,12692.0,6738.0,337.0,4517.0,979.0,46.0,14.0,61.0,30.0,12697.0,12727.0,47.0,767.0,164.0
73,success,True,369217482,369214588,369173963,0.3254823684692383,64,1679.279425003106,40,24,369242881,369282505,0.8906919956207275,0.958968997001648,32512,54,False,54,12718.0,6785.0,358.0,4477.0,977.0,42.0,13.0,66.0,32.0,12722.0,12754.0,39.0,783.0,152.0
74,success,True,374209530,374206588,374165963,0.27820295095443726,64,2112.49846006022,40,24,374234929,374274553,0.7826439142227173,0.9588718414306641,32512,54,False,54,13280.0,6923.0,325.0,4923.0,993.0,42.0,11.0,63.0,30.0,13285.0,13316.0,45.0,794.0,152.0
75,success,True,379201547,379198588,379157963,0.3330206274986267,64,1702.8066604830383,40,24,379226946,379266570,0.9051700234413147,0.9590632915496826,32512,54,False,54,14172.0,7130.0,303.0,5638.0,961.0,42.0,13.0,85.0,23.0,14176.0,14199.0,47.0,756.0,156.0
76,success,True,384193574,384190588,384149963,0.31103190779685974,64,1654.41874759026,40,24,384218973,384258597,0.8654155731201172,0.9589285254478455,32512,54,False,54,12685.0,6830.0,311.0,4466.0,953.0,47.0,14.0,64.0,35.0,12688.0,12724.0,39.0,761.0,152.0
77,success,True,389185659,389182588,389141963,0.2800990641117096,64,1987.6626785297879,40,24,389211058,389250682,0.7724326848983765,0.9588416814804077,32512,54,False,54,12703.0,6712.0,336.0,4557.0,963.0,42.0,30.0,63.0,29.0,12707.0,12736.0,47.0,746.0,168.0
78,success,True,394177715,394174588,394133963,0.3360375165939331,64,1721.4201714473054,40,24,394203114,394242738,0.9111785888671875,0.9589203000068665,32512,54,False,54,13313.0,6960.0,343.0,4606.0,1276.0,43.0,31.0,54.0,44.0,13316.0,13360.0,49.0,1072.0,153.0
79,success,True,399169742,399166588,399125963,0.3061853349208832,64,2029.969263068214,40,24,399195141,399234765,0.8840422630310059,0.9586674571037292,32512,54,False,54,12909.0,6816.0,323.0,4583.0,1066.0,44.0,29.0,48.0,33.0,12913.0,12946.0,44.0,839.0,180.0
80,success,True,404161800,404158588,404117963,0.3121165931224823,64,1787.373985690405,40,24,404187199,404226823,0.8632957339286804,0.9587255716323853,32512,54,False,54,12913.0,6915.0,362.0,4480.0,1035.0,44.0,12.0,65.0,30.0,12917.0,12948.0,46.0,812.0,175.0
81,success,True,409153805,409150588,409109963,0.3182010352611542,64,1790.2979179223423,40,24,409179204,409218828,0.9062591195106506,0.9588934779167175,32512,54,False,54,25646.0,13901.0,6136.0,4530.0,952.0,42.0,12.0,73.0,38.0,25649.0,25688.0,43.0,752.0,154.0
82,success,True,414145852,414142588,414101963,0.281708687543869,64,2059.2485028068945,40,24,414171251,414210875,0.7895706295967102,0.958704948425293,32512,54,False,54,13199.0,6926.0,509.0,4553.0,1097.0,44.0,13.0,57.0,29.0,13203.0,13233.0,45.0,853.0,197.0
83,success,True,419137880,419134588,419093963,0.28879424929618835,64,1849.7271643375027,40,24,419163279,419202903,0.8372398614883423,0.9587820768356323,32512,54,False,54,13000.0,7056.0,332.0,4509.0,982.0,42.0,12.0,67.0,31.0,13005.0,13036.0,43.0,785.0,152.0
84,success,True,424129921,424126588,424085963,0.314382404088974,64,2027.3563257334142,40,24,424155320,424194944,0.9103413224220276,0.9584702849388123,32512,54,False,54,14593.0,6975.0,299.0,6140.0,1066.0,45.0,13.0,55.0,31.0,14597.0,14629.0,45.0,843.0,175.0
85,success,True,429122026,429118588,429077963,0.2972325384616852,64,1728.7058359862517,40,24,429147425,429187049,0.8194580078125,0.9585006237030029,32512,54,False,54,12777.0,6864.0,295.0,4545.0,955.0,42.0,12.0,64.0,28.0,12781.0,12810.0,40.0,762.0,150.0
86,success,True,434114060,434110588,434069963,0.32432642579078674,64,1876.9012947262438,40,24,434139459,434179083,0.9023599028587341,0.9584571123123169,32512,54,False,54,12921.0,6989.0,341.0,4474.0,997.0,43.0,12.0,65.0,112.0,12926.0,13039.0,44.0,796.0,156.0
87,success,True,439106075,439102588,439061963,0.3153543174266815,64,2143.952650815943,40,24,439131474,439171098,0.8673901557922363,0.9586235284805298,32512,54,False,54,12871.0,6927.0,324.0,4534.0,965.0,42.0,30.0,49.0,29.0,12875.0,12904.0,43.0,768.0,152.0
88,success,True,444098113,444094588,444053963,0.28450480103492737,64,1771.847421798259,40,24,444123512,444163136,0.8187384605407715,0.9585281610488892,32512,54,False,54,12951.0,6920.0,376.0,4550.0,983.0,43.0,12.0,67.0,30.0,12955.0,12986.0,42.0,780.0,159.0
89,success,True,449090167,449086588,449045963,0.30919405817985535,64,1658.93629052014,40,24,449115566,449155190,0.8714823722839355,0.9587830305099487,32512,54,False,54,12970.0,6881.0,383.0,4484.0,1104.0,41.0,29.0,48.0,24.0,12975.0,13000.0,51.0,879.0,172.0
90,success,True,454082181,454078588,454037963,0.32529905438423157,64,2054.2497743056974,40,24,454107580,454147204,0.8886979818344116,0.9577406048774719,32512,54,False,54,12788.0,6898.0,309.0,4495.0,967.0,41.0,12.0,66.0,40.0,12791.0,12831.0,41.0,758.0,166.0
91,success,True,459074241,459070588,459029963,0.26959916949272156,64,1753.4199553178323,40,24,459099640,459139264,0.7852988839149475,0.9579328894615173,32512,54,False,54,13133.0,6876.0,304.0,4624.0,1210.0,41.0,14.0,64.0,28.0,13137.0,13166.0,211.0,845.0,151.0
92,success,True,464066336,464062588,464021963,0.3317919075489044,64,2130.144606418272,40,24,464091735,464131359,0.9074349403381348,0.9584376215934753,32512,54,False,54,12777.0,6913.0,338.0,4437.0,967.0,42.0,34.0,46.0,27.0,12779.0,12807.0,39.0,774.0,151.0
93,success,True,469058367,469054588,469013963,0.296345591545105,64,1959.9150247513726,40,24,469083766,469123390,0.7975947260856628,0.9583426713943481,32512,54,False,54,12734.0,6852.0,326.0,4465.0,967.0,43.0,30.0,51.0,24.0,12738.0,12762.0,45.0,766.0,153.0
94,success,True,474050371,474046588,474005963,0.2983560860157013,64,1675.9226552752702,40,24,474075770,474115394,0.8811442852020264,0.9583688378334045,32512,54,False,54,13098.0,6944.0,333.0,4544.0,1122.0,54.0,36.0,65.0,32.0,13104.0,13136.0,45.0,769.0,306.0
95,success,True,479042395,479038588,478997963,0.3048412799835205,64,1613.1186832684623,40,24,479067794,479107418,0.8769616484642029,0.9580191969871521,32512,54,False,54,12873.0,6914.0,349.0,4520.0,963.0,44.0,34.0,49.0,26.0,12878.0,12905.0,42.0,749.0,169.0
96,success,True,484034435,484030588,483989963,0.3019048273563385,64,1759.4776138451907,40,24,484059834,484099458,0.8306480646133423,0.9581519365310669,32512,54,False,54,12820.0,6874.0,326.0,4532.0,971.0,43.0,11.0,63.0,26.0,12825.0,12852.0,47.0,759.0,163.0
