packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
0,success,True,4798359,4798588,4757963,0.3212985396385193,64,1720.9350701711392,40,24,4823758,4863382,0.8961600065231323,0.9504836201667786,32512,54,False,54,8755.0,2225.0,869.0,4346.0,1213.0,47.0,11.0,44.0,41.0,8763.0,8805.0,38.0,897.0,275.0
1,success,True,9790424,9790588,9749963,0.29171639680862427,64,1795.693360729696,40,24,9815823,9855447,0.8166065216064453,0.9500027298927307,32512,54,False,54,8628.0,2103.0,787.0,4409.0,1230.0,46.0,10.0,43.0,21.0,8632.0,8654.0,35.0,921.0,272.0
2,success,True,14782497,14782588,14741963,0.30492261052131653,64,1767.4115250314783,40,24,14807896,14847520,0.8733616471290588,0.9495673775672913,32512,54,False,54,7780.0,2110.0,283.0,4373.0,916.0,40.0,10.0,48.0,21.0,7783.0,7804.0,37.0,729.0,149.0
3,success,True,19774497,19774588,19733963,0.28618699312210083,64,1718.4283072321393,40,24,19799896,19839520,0.7991725206375122,0.9502339363098145,32512,54,False,54,8021.0,2226.0,284.0,4485.0,930.0,40.0,10.0,46.0,23.0,8025.0,8048.0,36.0,732.0,160.0
4,success,True,24766628,24766588,24725963,0.31530120968818665,64,1561.5911957362514,40,24,24792027,24831651,0.9021921157836914,0.9498761892318726,32512,54,False,54,7779.0,2093.0,285.0,4348.0,952.0,40.0,11.0,50.0,20.0,7782.0,7803.0,43.0,757.0,150.0
5,success,True,29758677,29758588,29717963,0.31691214442253113,64,1977.996433560789,40,24,29784076,29823700,0.8852660059928894,0.9500508904457092,32512,54,False,54,8541.0,2872.0,283.0,4358.0,929.0,40.0,15.0,44.0,21.0,8543.0,8564.0,36.0,743.0,149.0
6,success,True,34750607,34750588,34709963,0.27035945653915405,64,1858.8652158810874,40,24,34776006,34815630,0.77507483959198,0.9501811265945435,32512,54,False,54,7761.0,2188.0,284.0,4266.0,925.0,40.0,15.0,43.0,20.0,7765.0,7786.0,37.0,738.0,149.0
7,success,True,39742706,39742588,39701963,0.317039430141449,64,1659.5075240422873,40,24,39768105,39807729,0.8975149989128113,0.9502597451210022,32512,54,False,54,7708.0,2046.0,295.0,4337.0,932.0,40.0,10.0,48.0,24.0,7711.0,7735.0,36.0,745.0,149.0
8,success,True,44734707,44734588,44693963,0.30354905128479004,64,1652.4716272915855,40,24,44760106,44799730,0.8571189641952515,0.9502260684967041,32512,54,False,54,7764.0,2097.0,288.0,4351.0,927.0,40.0,11.0,50.0,21.0,7767.0,7789.0,38.0,738.0,149.0
9,success,True,49726818,49726588,49685963,0.27143365144729614,64,1810.0551930699846,40,24,49752217,49791841,0.7861024737358093,0.9501979947090149,32512,54,False,54,7777.0,2077.0,299.0,4344.0,954.0,40.0,19.0,44.0,33.0,7780.0,7813.0,38.0,764.0,150.0
10,success,True,54718814,54718588,54677963,0.3085869252681732,64,1925.896545481595,40,24,54744213,54783837,0.9041869044303894,0.9498867988586426,32512,54,False,54,7852.0,2096.0,299.0,4316.0,1029.0,43.0,21.0,48.0,27.0,7856.0,7883.0,38.0,834.0,155.0
11,success,True,59710875,59710588,59669963,0.28590381145477295,64,1487.7396272054057,40,24,59736274,59775898,0.8197079300880432,0.9502972960472107,32512,54,False,54,8374.0,2154.0,417.0,4716.0,982.0,41.0,11.0,53.0,61.0,8379.0,8441.0,38.0,791.0,152.0
12,success,True,64702963,64702588,64661963,0.3187904357910156,64,2415.4024073724167,40,24,64728362,64767986,0.8967378735542297,0.9492220878601074,32512,54,False,54,7911.0,2120.0,293.0,4430.0,963.0,41.0,11.0,53.0,25.0,7914.0,7940.0,40.0,769.0,152.0
13,success,True,69694959,69694588,69653963,0.32651081681251526,64,1936.2376862478006,40,24,69720358,69759982,0.9036521911621094,0.949436366558075,32512,54,False,54,7917.0,2131.0,292.0,4432.0,945.0,41.0,12.0,64.0,23.0,7921.0,7945.0,38.0,741.0,164.0
