packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
83,success,True,419137880,419134588,419093963,0.28879424929618835,64,1849.7271643375027,40,24,419163279,419202903,0.8372398614883423,0.9587820768356323,32512,54,False,54,9551.0,3709.0,293.0,4459.0,971.0,42.0,13.0,64.0,26.0,9556.0,9582.0,40.0,767.0,162.0
84,success,True,424129921,424126588,424085963,0.314382404088974,64,2027.3563257334142,40,24,424155320,424194944,0.9103413224220276,0.9584702849388123,32512,54,False,54,9834.0,3838.0,434.0,4483.0,963.0,42.0,12.0,62.0,27.0,9839.0,9866.0,49.0,760.0,152.0
85,success,True,429122026,429118588,429077963,0.2972325384616852,64,1728.7058359862517,40,24,429147425,429187049,0.8194580078125,0.9585006237030029,32512,54,False,54,10039.0,4084.0,304.0,4479.0,986.0,44.0,13.0,129.0,27.0,10043.0,10070.0,53.0,779.0,152.0
86,success,True,434114060,434110588,434069963,0.32432642579078674,64,1876.9012947262438,40,24,434139459,434179083,0.9023599028587341,0.9584571123123169,32512,54,False,54,9401.0,3678.0,296.0,4369.0,939.0,41.0,31.0,47.0,29.0,9403.0,9433.0,40.0,745.0,152.0
87,success,True,439106075,439102588,439061963,0.3153543174266815,64,2143.952650815943,40,24,439131474,439171098,0.8673901557922363,0.9586235284805298,32512,54,False,54,9411.0,3682.0,287.0,4395.0,926.0,49.0,26.0,46.0,30.0,9414.0,9444.0,42.0,734.0,149.0
88,success,True,444098113,444094588,444053963,0.28450480103492737,64,1771.847421798259,40,24,444123512,444163136,0.8187384605407715,0.9585281610488892,32512,54,False,54,11626.0,3813.0,314.0,6243.0,1138.0,42.0,31.0,45.0,26.0,11632.0,11659.0,41.0,943.0,152.0
89,success,True,449090167,449086588,449045963,0.30919405817985535,64,1658.93629052014,40,24,449115566,449155190,0.8714823722839355,0.9587830305099487,32512,54,False,54,9892.0,3912.0,288.0,4516.0,1060.0,41.0,29.0,46.0,26.0,9896.0,9922.0,43.0,825.0,189.0
90,success,True,454082181,454078588,454037963,0.32529905438423157,64,2054.2497743056974,40,24,454107580,454147204,0.8886979818344116,0.9577406048774719,32512,54,False,54,9603.0,3825.0,292.0,4427.0,944.0,42.0,11.0,62.0,32.0,9607.0,9640.0,40.0,751.0,151.0
91,success,True,459074241,459070588,459029963,0.26959916949272156,64,1753.4199553178323,40,24,459099640,459139264,0.7852988839149475,0.9579328894615173,32512,54,False,54,9869.0,3872.0,305.0,4618.0,958.0,42.0,11.0,63.0,27.0,9872.0,9899.0,41.0,749.0,167.0
92,success,True,464066336,464062588,464021963,0.3317919075489044,64,2130.144606418272,40,24,464091735,464131359,0.9074349403381348,0.9584376215934753,32512,54,False,54,9885.0,3906.0,294.0,4600.0,971.0,41.0,12.0,61.0,32.0,9889.0,9922.0,45.0,773.0,151.0
93,success,True,469058367,469054588,469013963,0.296345591545105,64,1959.9150247513726,40,24,469083766,469123390,0.7975947260856628,0.9583426713943481,32512,54,False,54,9582.0,3724.0,306.0,4481.0,942.0,54.0,29.0,46.0,25.0,9586.0,9612.0,46.0,744.0,150.0
94,success,True,474050371,474046588,474005963,0.2983560860157013,64,1675.9226552752702,40,24,474075770,474115394,0.8811442852020264,0.9583688378334045,32512,54,False,54,9746.0,3860.0,295.0,4438.0,1034.0,48.0,11.0,60.0,24.0,9750.0,9775.0,42.0,823.0,167.0
95,success,True,479042395,479038588,478997963,0.3048412799835205,64,1613.1186832684623,40,24,479067794,479107418,0.8769616484642029,0.9580191969871521,32512,54,False,54,9766.0,3913.0,298.0,4486.0,941.0,41.0,12.0,75.0,28.0,9770.0,9799.0,39.0,745.0,154.0
96,success,True,484034435,484030588,483989963,0.3019048273563385,64,1759.4776138451907,40,24,484059834,484099458,0.8306480646133423,0.9581519365310669,32512,54,False,54,9695.0,3724.0,301.0,4588.0,964.0,42.0,30.0,46.0,28.0,9700.0,9729.0,39.0,744.0,178.0
97,success,True,489026507,489022588,488981963,0.3203805088996887,64,1638.6916714511149,40,24,489051906,489091530,0.8991940021514893,0.9576379656791687,32512,54,False,54,9678.0,3869.0,298.0,4452.0,942.0,41.0,29.0,47.0,26.0,9681.0,9708.0,39.0,739.0,162.0
